,Unnamed: 0,content,sentiment,raw,rate
9894,9513,BUEN FUNCION NO,"[1, 0]",Muy bueno Funciona bien... no calienta..sirve,positive
9895,14908,RESPONS EXCELENT SERVICI LLEG EL LLEG EN BUEN CONDICION ES BUEN MATERIAL IGUAL RUED EL CONTENT,"[1, 0]","responsable excelente servicio, llego todo como acordamos. el producto llego en buenas condiciones.es como la imagen. buen tamaño y calidad de materiales, igual que las ruedas. el vendedor fue eficaz y sencillo.. sinceramente contento.",positive
9896,5514,MAL VE EN PROPAGAND NO TIEN NAD ES ES CARISIM ESTAF EN VEN BIEN PRUEB,"[0, 1]","PESIMO Muy malo, lo que se ve en la propaganda no tiene nada que ver con lo que es. Y es carísimo por lo que trae. Una estafa. En youtube se ven bien como lo prueban, mirenlo antes de comprar.",negative
9897,6730,NO COMPR IMPRESOR NO COMPR IMPRESOR COMPR BROTH ME MAND CALIFIC IMPRESOR COMPR ESTOY FELIZ BROTH MEJOR IMPRESOR,"[0, 1]","Yo no compre esta impresora. Yo no compre esta impresora, compre una Brother 5100, me mandaron para calificar una impresora que jamas compre. Estoy feliz con mi Brother HI-5100 DN, la mejor impresora que tuve en mi vida. La AMO. Saludos !",negative
9898,2214,BUEN EXCELENT BUEN FACIL,"[1, 0]",Muy bueno Excelente muy buen producto fácil de conectar,positive
9899,4662,MAL COMPLET NO NECESIT,"[0, 1]",Muy malo muy completo pero no me sirve para lo que necesito.,negative
9900,10782,BUEN TOD ES NECESIT ARMAR PC,"[1, 0]","Muy bueno todo ok, es lo que necesitaba para armar mi pc",positive
9901,15379,BUEN BUEN COMPR RECOMEND,"[1, 0]","Bueno Buena compra, recomendado........",positive
9902,2764,COP CRISTAL TRIPL B PRIMER DIC TRIPL B BONIT BARAT,"[1, 0]","Copas de cristal triple B Producto de primera, lo que se dice un triple B: Bueno, bonito y barato.",positive
9903,13849,REGUL VEN,"[0, 1]",Regular El caballito saltarín venía roto....,negative
9904,9143,NO COMPR MALISIM VIDRI ES CHIC LA PANTALL SUM A TIEN BORD NEGR PERDES VARI LAD LA VIDR ES PESIM TUV SAC,"[0, 1]","No comprarlo Malísimo. El vidrio es más chico que la pantalla, sumado a que tiene un borde negro, perdés varios píxeles. Por otro lado, la sensibilidad del vidrió es pésima. Lo tuve que sacar.",negative
9905,4409,CALID MAND NEGR MAL CALID PEOR COMPR,"[0, 1]",Malísima calidad  me mandaron todos negros Muy mala calidad lo peor que eh comprado,negative
9906,3254,NO RECOM PAR FALL AL INSTAL VIN DAÑ EN SU ORIGINAL ES UN DE CALID NO REPUEST NO REPAR ES NO ES AMIG CON MEDI AMBIENT GENER BASUR ES OTRA BASUR CHIN AL MUND EMERGENT NO RECOM NO A COMPR VENDEDOR OFRECI A O REALIZ VIAJ ME RESULT ECONOM COMPR OTRA DE MEJOR CALID,"[0, 1]","no la recomiendo para nada el producto fallo al instalarlo, vino dañado en su zaja original, es un producto de mala calidad, no hay repuestos, no pude repararla, es descartable, por lo tanto no es amigable con el medio ambiente porque genera basura, es otra basura china que sale al mundo emergente, no la recomiendo, no la volveria a comprar. el vendedor se ofrecio a cambiarla si la llevaba personalmente o sea que si realizaba ese viaje me resultaba mas economico comprar otra de mejor calidad.",negative
9907,4100,MAL HOR FUNCION BIEN BIEN ORIN,"[0, 1]",Malo El pasto duró sano 2 horas... La bandeja funciona bien. Junta bien la orina...,negative
9908,12084,SE QUEM SEMAN NO CRE A MISM MARC,"[0, 1]",Mala Calidad Malisima la calidad se me quemaron 4 en menos de una semana .No creo volver a comprar la misma marca.,negative
9909,15900,CALID RESALT EN CAS AZUL BORD CUBR MANER INDIRECT BORD TEMPL ES GENER MEDI POBR CONFORM CON PRODUCT TENG,"[1, 0]",Aceptablemente Bueno. La funda está bien de calidad. Y resalta (en mi caso azul) la estética del teléfono. Los bordes cubren bien la cámara trasera de manera indirecta (por el borde). El templado es genérico y medio pobre. Conforme con los productos. Tengo casi 2 meses de uso.,positive
9910,1796,DECEPCION NO ES MISM FIGUR EN NO ES DE BUEN CALID NO ESPER,"[0, 1]",Decepcionado por el producto. El producto no es el mismo que figura en la foto. No es de buena calidad. No esperaba eso.,negative
9911,8200,CALID BAJ CALID BAJ MONTON,"[0, 1]","la calidad de la camara baja lo puse y la calidad de la camara bajo un monton, asi que lo saque",negative
9912,9127,EXCELENT EXCELENT LA ME BIEN EN A HERMET A LA INSTAL E ILUMIN EXCELENT LAMP SUPER MIS LLEG ESTIPUL,"[1, 0]","Excelente Excelente producto. La terminación me sorprendió para bien, en cuanto a lo hermético y a la pintura. Ya las instalamos e iluminan excelente con las lámparas de 5w. Superó mis espectativas. Muy conforme. Llegaron antes de lo estipulado.",positive
9913,14395,ATENCION EL ENVI EXCELENT EL PRETAL SE LE ROMP EL SEMAN,"[0, 1]","La atención y el envio excelente, Lamentablemente el pretal ya se le rompió el cierre,no me duro una semana.",negative
9914,5519,ANCLAJ NO COINCID ORIGINAL LA MODIFIC TOD LA POTENCI NO ES REAL SON ES EXCES ESTA PUEST EN FUES AUTODROM ESTAR LA,"[0, 1]","Malo Los anclajes no coincidían con los originales de la moto, tuve que cortar y modificar todo el escape, la suba de potencia no se si es tan real y el sonido es excesivo para un escape el cual esta puesto en una moto de uso diario, si fuese para un autodromo estaría bien pero para la calle me parece demasiado.",negative
9915,9341,EXCELENT BUEN FUNCION,"[1, 0]","Excelente Buen producto, funciona perfecto",positive
9916,13728,GENIAL EXCELENT LLEG EN TIEMP ATENT VENDEDOR,"[1, 0]","genial excelente producto, llego en tiempo y forma, muy atentos los vendedores",positive
9917,6289,NO LA EL PRECI EN EL QUE SE VEND SER BONIT CANCHER EL ORIGINAL TOM VELOCIDADEST ES TRANQUIL COLM SE ROMP EL DE LA SE TE LLEG A ROMP EL PEQUEÑ QUE MISM SE TE MET AL MOTORPFF TE DE LE QUIT DICH GANCH NO TENDRI EL AUTOMAT DE LA PALANC QUE ME,"[0, 1]","EH MASOMENO no vale la pena por el precio en el que se vende, sera mas bonito y canchero pero con el original toma mas velocidad,este es mas tranquilo. Para colmo se suele romper el ganchito de la tapa superior,y si se te llega a romper y el resorte pequeño que sujeta eso mismo  se te mete al motor,pff, te raya todo adentro, de ultima por si las dudas le podes quitar dicho gancho pero no tendrias el sistema automático de la palanca. Una pena porque pense que me sorprendería mas.",negative
9918,9805,RECOM EXCELENT HORN UNIC EL NO CAMBI PORUN,"[1, 0]",Lo recomiendo Excelente horno lo único que el enchufe no sirve hay que cambiarlo poruno de 20 AMPERES. .,positive
9919,16114,BUEN BUEN,"[1, 0]",Muy bueno Muy bueno el producto excelente,positive
9920,10517,BUEN TOD PROBLEM,"[1, 0]",Muy bueno Todo bien hata ahora sin problemas,positive
9921,13851,BUEN NOSOTR USAND HAC AÑOS TUV PROBLEM,"[1, 0]",muy buen producto ecxelente producto nosotros y mis papas lo estamos usando ya hace tres años y nunca tuvimos problemas con este producto gracias...,positive
9922,5908,REGUL LA REGUL COMPR MANTEL DISTINT ME VIN IGUAL ACLAR MIL VEC EL MAND WHATSAPP NO EL SUPUEST MIR MENSAJ PRIV,"[0, 1]","Regular la atencion Regular , compre dos manteles distintos y me vinieron tarde y los dos iguales aunque lo aclare mil veces , el telefono para mandar whatsapp no lo usan y el particular  Tampoco, y por supuesto ni miran los mensajes privados.",negative
9923,3294,EL MEJOR PAPEL EL TRABAJ BUEN RELACION PRECIO/CAL RECOMEND,"[1, 0]",Usalo uses bien es producto muy  intere El mejor papel con el que trabajé. Buena relación precio/calidad. Recomendado.,positive
9924,19649,RESPOND SOLICITUD LLEG LLEG CONTEST PREGUNT O,"[0, 1]",Nunca respondió mi solicitud. El producto llegó El producto llegó. Pero nunca contestaron mis preguntas o requerimientos,negative
9925,8031,BUEN BUEN PER,"[0, 1]",Buena Buena pero un poco grasosa para mi gusto,negative
9926,16032,NO ERA NO,"[0, 1]",No era lo q esperaba No es como la imagen.pero me sirvió,negative
9927,4567,LIND PRECI BIEN LIND TRANSPARENT BUEN,"[1, 0]",Linda! Un poco finita pero por el precio está bien La pollera es muy linda.  Se me transparenta un poco por mis caderas pero la calidad es buena.,positive
9928,15714,NO GUST NO GUST COS,"[0, 1]",No me gustó Más oh menos no me gustó mucho crei otra cosa,negative
9929,13443,REGUL PREFER CARDIOCHARTS,"[0, 1]",Malo Calidad regular  Hubiese preferido Cardiocharts,negative
9930,1566,EXCELENT MED PRECIS,"[1, 0]",Excelente Impecable. Las medidas que preciso.,positive
9931,3511,BUEN VERD BUEN COMOD MUCH,"[1, 0]",Muy bueno La verdad que están muy buenas y son muy cómodas. Muchas gracias por todo,positive
9932,9570,BUEN EXPECT RESPECT AL MATERIAL ES LO ESPER NO TANT DE MED DE CM DAD MED DEB EN A LONGITUD PROPI DE TEN EN ES,"[1, 0]","Muy bueno Hasta ahora cubre las expectativas respecto al material y confección.  Es lo que esperaba. No tanto el tema de las medidas, parece ser mas corta de 65 cm, dado que la medida debiera ser tomada en base a la longitud propia del corte de la tela y sin tener en cuenta la curvatura, que es como creo, fue tomada.",positive
9933,18885,NO ME FUNCION COM DE COMENZ A FUNCION VEZ CALIENT DEJ DE ANDAR,"[0, 1]",No me funciona como debe de ser Comenzó a funcionar bien pero una vez que se calienta deja de andar...,negative
9934,12985,EXELENT EXELENT EL,"[1, 0]",Exelente Exelente el producto 100% confiables,positive
9935,3508,BUEN BUEN TECNOLOG NO EMIT MONOX CARBON,"[1, 0]","Muy bueno buena tecnología, no emite monóxido de carbono.",positive
9936,8614,EXCELENT EXCELENT PAREC EL EXCELENT RECOM,"[1, 0]","Excelente producto! Excelente producto, parecen incomodos pero se adaptan perfectamente. El microfono es excelente, lo recomiendo totalmente",positive
9937,17390,PESIM CALID MALISIM REGAL A PAP AL PRIM LAV DESHILACH,"[0, 1]",Pésima calidad Malísimo! Se los regale a mi papá y al primer lavado antes del uso se deshilacharon los 6!,negative
9938,16356,MAL FALL VENDEDOR MALIS VENDEDOR MAL SERVICI,"[0, 1]",Un mal producto fallido y los vendedores malísimos Malísimo los vendedores ni una respuesta como la gente un mal servicio,negative
9939,13312,HERM PER FLEXIBL DISEÑ HERMOS PER FINIT VEN GUST PER NO LLEV MIED SE ROMP,"[0, 1]","Hermosas pero muy flexible El diseño hermoso pero son muy finitas y muy blanditas,mis clientas lás ven les gustan pero no las llevan por miedo a que se rompan",negative
9940,8305,BUEN BUEN UNIC,"[1, 0]",Muy bueno Bueno lo único la calza tiro corto,positive
9941,17930,EXCELENT TRABAJ PUNTUAL PROLIJ AMABL,"[1, 0]","excelente trabajo puntuales, prolijos y muy amables",positive
9942,8256,EXCELENT PRIMER EN TOD,"[1, 0]",Excelente Producto de Primera en caja sellada todo de diez,positive
9943,10344,EXCELENT EXCELENT ES ESPER RECOMEND,"[1, 0]","Excelente excelente producto, es lo que esperaba muy recomendable",positive
9944,17821,PERFECT LIND LO QUER COLOR ENTER LO COMENZ,"[1, 0]","Perfecto Muy lindo a mi hija le gusto, ella lo quería así de un color entero. Gracias ya lo comenzó a usar",positive
9945,17882,EXCELENT COMOD PRACTIC RESISTENT COMPR EN NEGR VIOLET EL ES IGUAL AL IMAG COMPR REGAL QUED ENCANT,"[1, 0]","Excelente Comodo, practico y resistente, lo compre en negro con violeta y el color es igual al de la imagen. Lo compre para regalar y se quedo encantada.",positive
9946,2384,IMPRESENT E IRRESPONS LLEG LE INSIST ME ENVI LLEG ABON AL CORRE GENT IMPRESENT E IRRESPONS NO SE HAC CARG ERROR HAG COMPR MERC LIBR NO TEN PROBLEM SALV EMPRES SI,"[0, 1]","IMPRESENTABLES E IRRESPONSABLES LLEGO CON UNA RAJADURA Y LE FALTABA UNA ROSCA , DESPUES DE MUCHO INSISTIR ME LA ENVIARON (LLEGO RECIEN ESTA SEMANA )  , PERO TUVE QUE ABONAR $ 530 AL CORREO ¿ PORQUE ? POR LA NEGLIGENCIA DE ESTA GENTE ? SON IMPRESENTABLES E IRRESPONSABLES , NO SE HACEN CARGO DE SUS ERRORES , HAGO MUCHAS COMPRAS POR MERCADO LIBRE Y HASTA AHORA NO HE TENIDO PROBLEMAS CON NADIE , SALVO CON ESTA EMPRESA !!!!!!!!!!!!!!!  SI PUDIERA CALIFICARLOS LES PONDRIA MENOS 10!!!!!!!!",negative
9947,5902,DESILUSION TOTAL BOTELL LLEG NO ES EL MISM DE SIEMPR BOTELL NO SIRV,"[0, 1]","Desilusion total Las botellas llegaron rayadas, abolladas y no es el mismo producto de siempre. 216 botellas que no me sirven",negative
9948,4420,,"[1, 0]",Expectacular Expectacular.. 100% recomendable,positive
9949,12120,NO,"[0, 1]",Malo No son de acero quirurgico 316L,negative
9950,4381,TOTAL DESASTR EL FILTR DE ES DE GACEL EL NO VALVUL CAJ CODIG EL DE COMBUST EL CODIG DE CAJ CORRESPONDI A ROND NO RECOM,"[0, 1]","Una estafa total Un desastre, el filtro de aceite es de un gacel el cual no tiene valvula y la caja vinía sin su codigo y el de combustible tambien con el codigo arrancada de la caja que tampoco correspondia a una kia rondo. No lo recomiendo",negative
9951,12484,CARACTERIST DECI ERA ORIGINAL NO IMITACION,"[0, 1]",Malo Las caracteristicas decian que el producto era original y no lo es.   Es una imitacion.  Estoy furioso,negative
9952,4289,INCOMOD PER BUEN CALID CALID PREND EXCELENT QUE NO PAREC BUEN EL JUST CORT CAMBI QUED ENORM PERSIST EL,"[1, 0]","Incomodo  pero de buena calidad La calidad de la prenda es excelente, lo que no me pareció buena fue la confección. El tiro es muy justo, casi corto. Cambien por un talle mas , me quedaba enorme y persistía el inconveniente.",positive
9953,3092,NO ANDUV NO RECOM NO ANDUV NO RECOM,"[0, 1]",No me anduvieron no las recomiendo No me anduvieron no las recomiendo,negative
9954,1713,EXELENT EXELENT ATENCION PRODUCT,"[1, 0]",Exelente Exelentes atención y productos!,positive
9955,15333,MAL PRECI PAG PENS ERAN TAMAÑ NORMAL PAREC JUGUET NO RECOM,"[0, 1]","Malo Por el precio que pagué pensé que eran de tamaño normal, pero parecen de juguete, no los recomiendo",negative
9956,9283,EESPECTACUL ENCANT ERA,"[1, 0]",Eespectacular Me encantó! Era lo q esperaba ?,positive
9957,732,EXCELENT EXCELENT AURICULAR EMPAREJ PROBLEM UNIC ES EL VOLUM TENG TEN EL VOLUM LA PAR ESCUCH TON GUST NO EL RUID EXTERIOR,"[1, 0]","Excelente Excelentes auriculares!! se emparejaron rapidísimo y sin problemas, lo único malo es el volumen ya que tengo que tener el volumen del teléfono la max para poder escucharlo al tono que me gusta y aun así no tapa del tofo el ruido exterior,",positive
9958,12930,MAL NO USAR INSTRUCION ESTAN EN DE NORM MARC LEY ME PROMET ENVI VIDE DE WSAP HIC COMPR,"[0, 1]",Muy malo No lo pude usar poque las instruciones estan en ingles fuera de la norma que marca la ley me prometieron enviar un video de uso por wsap que nunca lo hicieron por ahora fue una compra lnutil,negative
9959,851,CUMPL BUEN CUMPL DESCRIPCION DE PUBLIC,"[1, 0]",Eexcelente y recomendable cumplió con la entrega Muy buen producto cumple con la descripción de la publicación,positive
9960,16290,BUEN MASC VENDEDOR NO CUMPLI NO MAND LINTERN COMPR MASC LINTERN MIENT EN PUBLICACION ES PREPOTENT TRAT DE DE BUEN MANER NO MAND ES ESPECUL VENDEDOR,"[0, 1]",Malo Buena la mascara; pero pero el vendedor no cumplio no me mando las linternas compre dos mascaras con linternas miente en su publicacion y encima es prepotente trate de arregalr de Buena manera y no me manda nada es un especulador el vendedor,negative
9961,1492,BUEN PRACTIC TEN EN CAS,"[1, 0]",Muy bueno muy practico para tener en casa,positive
9962,12179,EXCELENT TOD EL TIEN ES IMPEC ES TOD ESPER,"[1, 0]","Excelente Escelente cinta, como todo lo de 3M. El poder de adherenca que tiene es impecable. es moldeable. Todo lo esperado de 3M",positive
9963,15597,BUEN VERD,"[1, 0]",Exceñentes Muy buenas la verdad que es lo que esperabamos,positive
9964,12934,EXCELENT EXCELENT CALID MATERIAL PRIMER BUSC,"[1, 0]","Excelente Excelente calidad, material de primera, es lo que buscaba",positive
9965,11714,EXCELENT BUEN FUNCION RECOMEND,"[1, 0]","Excelente Muy buen producto, funciona perfecto. Muy recomendable",positive
9966,3101,BUEN ENTRETEN ALGUN TRUC NO EXPLIC,"[1, 0]",Muy bueno Entretenido. Algunos trucos no están bien explicados.,positive
9967,10582,MAL REVENT DUR,"[0, 1]",Muy malo Malisimos se reventaron ni un mes duraron,negative
9968,10916,REGUL NO ORIGINAL,"[0, 1]",Regular El producto no es original y mala calidad,negative
9969,16842,MAL CALID NO BUEN NO CUMPL FUNCION DEBERI CUMPL,"[0, 1]","Malo el producto esta fallado y la calidad no es buena, no cumple la funcion que deberia cumplir",negative
9970,17409,MAL HORRIBL MAL CALID VENDEDOR NO TE CONTEST NO MANUAL VERDADER,"[0, 1]",Muy malo Horrible va lenta mala.calidad el vendedor no te contesta no trae manual una verdadera porqueria,negative
9971,16079,ACORD AL PRECI CALID ACORD AL PRECI EN CAS EN VIN LA QUEBR NO GOLPE EN CORRE CASUAL BUEN TOD FUNCION LASTIM QUE ENVI,"[0, 1]","Acorde al precio. El producto es de calidad acorde al precio, en mi caso en particular, el tester vino con la caja abierta y quebrado el plastico negro, claramente no se golpeo en el correo ni por casualidad, pero bueno. Todo funcionaba ok. Una lastima que hayan enviado roto eso.",negative
9972,3875,GENIAL EXCELENT CALID MEJOR,"[1, 0]",Genial Excelente calidad. Mejor de lo q pensé,positive
9973,4460,EXCELENT BUEN TOD EL TIEMP,"[1, 0]",Excelente Bueno todo el tiempo que lo probe,positive
9974,3518,EXCELENT BUEN CALID ERA ESPER,"[1, 0]",Excelente Buena calidad. Era lo esperado!,positive
9975,8872,DESASTR DE MAND QUIS,"[0, 1]",Desastre Mala calidad y mala atención. Lo esperé en negro pregunté antes de comprar y me mandaron lonque quisieron,negative
9976,10933,I DESPEG BARAT PER AL FINAL CAR,"[0, 1]",reeeee malass mui mala calidad tres usos i lla se esta despegando la suela barato pero al final sale caro,negative
9977,7554,MAL NO RECONOC HUELL DIGITAL DIFICIL PEG,"[0, 1]","Muy malo No reconoce la huella digital ,difícil de pegar",negative
9978,2481,ENCANT ENCANT PENS EN A EN CUANT PED,"[1, 0]","Me encantaron! Me encantaron!   Y estoy pensando en volver a comprar otro par!   En cuanto al talle, pedí uno menos xq son de horma grande",positive
9979,7671,MAGNIF LUJ,"[1, 0]",Magnífico Un lujo de producto! Todo perfecto,positive
9980,19461,PAR VIAJ PAREC EFICIENT PAR CEN,"[1, 0]",Para viajar parece bien. Segura y eficiente Me gusto. Bastante bien para ser copia de algunas otras que se cen,positive
9981,4027,REGUL,"[0, 1]",Regular Producto en condiciones.  rayado. .!!,negative
9982,1752,BUEN LIND TENDR MEJOR CALID,"[1, 0]","Muy buena Está todo muy lindo, tendrían que mejorar un poco la calidad del mate...",positive
9983,3357,NO MAL NO RECOM SERVIRI,"[0, 1]",No me sirvió Malo. No lo recomiendo. Serviria para interior,negative
9984,5338,BUEN BUEN CALID SEC RAP,"[1, 0]",Muy bueno Igualmente es de muy buena calidad y de secado rapido.,positive
9985,1260,ACLAR LA,"[0, 1]",Re chiquitos. Son re chicos. S aproximadamente. Debería aclararlo en la publicacion,negative
9986,1771,DEFECTU NO,"[0, 1]","Producto malo o defectuoso... La plaqueta duro hasta el 31/7, casi 2 meses...no sirve el producto",negative
9987,18604,BUEN EXCELENT TOD RECIB EN FUNCION,"[1, 0]","Muy bueno Excelente todo, desde que lo recibí y lo puse en funcionamiento.",positive
9988,1823,MAL A CARG INDIC REALIZ CARG NO CORT,"[0, 1]",Muy malo Lo pones a cargar y nunca te indica si ya realizo la carga. No es con corte.,negative
9989,11548,EXCELENT ES MEJOR EL IMPRESOR EL ES EXCELENT,"[1, 0]",Excelente ES lo mejor para el mantenimiento y cuidado de mi impresora. El rendimiento es excelente.,positive
9990,4956,A FUNCION NO GARANTI,"[0, 1]",mala experiencia Lo instalamos y a los 3 dias dejo de funcionar.  El producto no tiene garantia.,negative
9991,1944,CONSIDER INTERPRET ANUNCI REALIZ CON MATERIAL,"[0, 1]",Malo particularmente considero  que interprete en el anuncio que estaba realizado con otros materiales,negative
9992,13653,NO VE EN RIG BUEN MADER A,"[0, 1]","Malo No es como se ve en la foto. Los mates uruguayos son más rígidos y con buena madera, a este le falta bastante forma y cuerpo.",negative
9993,10099,QUE QUER,"[0, 1]",Malo Justo lo que quería !!! La la respuesta fue rápida,negative
9994,18278,EXCELENT BUEN CALID CART LIND EL ENVI LLEG RAP BUEN ATENCION,"[1, 0]","Excelente Muy buena la calidad de las cartas, muy lindas. El envío llego rápido!   Gracias por la buena atención.",positive
9995,6738,EXCELENT CALID BUEN ATENCION,"[1, 0]","Excelente!! Hermosa calidad, muy buena atencion!",positive
9996,18834,FOLI MAL Y CHIC MAL FOLI FINIT Y VIEN PAR HAY MOV TERMIN PART ARRUG NO HOJ HOJ PON TENG CORT COM NO RECOM PAR,"[0, 1]","Folios muy malos y de tamaño mas chico que a4 La verdad es muy malo, los folios son muy finitos y vienen super pegados, para despegarlos hay que moverlos tanto que termina toda esa parte arrugada. ademas no son el tamaño exacto de una hoja a4 por lo tanto todas las hojas que quiero poner tengo que cortarlas tanto de largo como de ancho. No lo recomiendo para nada",negative
9997,162,BUEN RECOMEND TOD,"[1, 0]",Perfecta! muy buen producto recomendable. Todo OK,positive
9998,2035,NO COMPR MAL FABRIC NO PUED PART,"[0, 1]",Malisimo. Malisimo. No lo compren. Viene ya mal de fabrica no se pueden ni encastrar las partes. Una estafa,negative
9999,4949,IDEAL BUEN CORT TOD PRESICION,"[1, 0]",ideal! muy buena te corta todo con presicion qirurjica!,positive
10000,1711,EXCELENT PRODUCT PRODUCT PRIMERISIM CALID PRESENTACION PRIM NIVEL RECOMEND,"[1, 0]","Excelentes Productos¡¡ Productos de Primerisima Calidad¡¡  Sabores unicos, y con una presentacion de primer nivel. Muy recomendado.",positive
10001,7269,BUEN CAMPING EL PRODULT BUEN LLEG DIA PREVIST EXPECT TEN BUEN ELECCION RECOMEND CAMPING MONTAÑ TEMPERATUR NO BAJ,"[1, 0]",Buena opcion para camping El produlto es muy bueno. Llegó un día antes de lo previsto.   Cumple con las expectativas que teníamos al momento de comprarlo. Muy buena elección.     REcomendamos us uso para salidas de camping y montaña con temperaturas no tan bajas.,positive
10002,4985,EXCELENT ATENCION EXCELENT BUEN BUEN ATENCION RECOMEND,"[1, 0]",Excelente producto y atención! Excelente. Muy buen producto y muy buena la atención del vendedor. Totalmente recomendable!,positive
10003,3414,EXCELENT PERFECT CUMPL EXPECT,"[1, 0]","Excelente Perfecto, cumplió con las expectativas",positive
10004,2709,CAR PRECI CIERR FALL COLG AL HOMBR ESTN ES TRAT MUCHISIM DESARM CAR ES DE,"[0, 1]","Mala calidad y caro Malísima calidad por ese precio. El cierre fallado, las cintas para colgar al hombro se estn descosiendo. Es para tratarla con muchísima  suavidad sino se desarma. Muy cara para lo q es.  El.modelo esta  buenisimo .pero mala calidad de confección",negative
10005,4623,EXCELENT BUEN RECOM EXCELENT,"[1, 0]","excelente muy buenos los recomiendo a mis amigos, excelente calidadexcelente",positive
10006,5735,EXCELENT EL MODEL,"[1, 0]",Excelente es el modelo que esperaba. calza muy bien,positive
10007,2609,TOD TOD LA ATENCION SON DESASTR EQUIVOC MAND DE QUIER COBR ENVI LA PERSON ATENDI DE RECLAM ENVI ERROR DE DIJ TE MAND DE,"[0, 1]",Pesimo todo sobre todo la atencion Son un desastre. Se equivocaron me mandaron perchas de adulto y ahorra me quieren cobrar nuevamente el envio. La persona que me atendio me trato de desubicada cuando le reclame el costo del envío por error de ellos. Me dijo te mando una moto de gamba!,negative
10008,18547,BIEN LIND,"[1, 0]",Bien Muy lindo......................,positive
10009,14675,CELUL NO RECOM LAV MAN CUAND DIJ ME LLEG EL EL CELUL MERC LIBR ME RESOLV EL ERA REGAL EN EL NO TENG TENG CUID MAL EL VENDEDOR,"[0, 1]","Sin celular, no los recomiendo :-( Se lavaron las manos cuando les dije que me llego el paquete pero sin el celular, y mercado libre me lo resolvió devolviéndome el pago. Pero era para regalar en el día del niño y ahora .. No tengo nada.. Tengan cuidado. Muy mal el vendedor",negative
10010,8906,RECOM BUEN HERRAMIENT CALID,"[1, 0]",Recomiendo comprarla Muy buena herramienta. De calidad,positive
10011,17945,MAL NO FUNCION,"[0, 1]","muy malo me duro 3 días, ya no funciona",negative
10012,12866,EXCELENT BUEN ESCUCH BUEN CALID PRECI RECOMEND,"[1, 0]","Excelente Buen producto, se escucha muy bien, buena calidad por ese precio, recomendable",positive
10013,5395,NO GUST NO ES ESPERABAEL PLASTIC ES FRAGIL LA NO ENCASTR,"[0, 1]","No me gustó No es lo que esperaba,el plástico es muy frágil y la tapa no encastra bien",negative
10014,10756,TOD BIEN PRECI FUNCION TOD TORNILL COST NO AGARR BIEN BUEN CALIDAD/ PRECI PERFECT ALUMBR,"[1, 0]","OK todo muy bien por el precio, funciono todo ok, solo los tornillos de los costado no agarran bien , fallan, etc el resto buena calidad/ precio, las dicroicas led perfectas alumbran mucho",positive
10015,8441,ESPECTACUL ORIGINAL BELL,"[1, 0]","Espectacular, la cumpleañera quedo chochisima. Muy original y bella, próximamente compraremos otra, gracias",positive
10016,3342,MAL MAL DISEÑ NO CUMPL FUNCIONAL,"[0, 1]",Muy malo Mal diseño. No cumple la funcionalidad correcta!,negative
10017,2867,NO ES ESPER ES,"[0, 1]","No es lo que esperaba Se le despega  El pelo con mucha facilidad, es únicamente de adorno, imposible transitar sobre ella",negative
10018,18518,NO RECOM DECEPCION NO ES ESPER LA IMAG VE HERMOS PER MAN DEJ MUCH DES NO ES BLANC NEGR LA ES NO PES ACOLCH DESARM TOD NO,"[0, 1]",No lo recomiendo! Decepción sinceramente no es lo que esperaba en la imagen se ve hermoso. Pero en mano deja mucho que desear no es blanco y negro... la tela es ordinaria y transparente# no tiene peso el acolchado y  se desarma todo. No lo vale! Una lástima.,negative
10019,18037,COMPETIT NO ES MAL ESPECIAL COMPETIT,"[0, 1]","Poco competitivo No es malo, nada especial, peso poco competitivo",negative
10020,19609,MALISIM PRIMER USAD,"[0, 1]",Malísimo En la primera usada se rajo todo el tobogan tiene hilos finos y 1 sola costura,negative
10021,18096,EXCELENT BUEN CALID EXCELENT ATENCION,"[1, 0]",Excelente Muy buena la calidad excelente atencion,positive
10022,10785,BUEN Y BIEN AY,"[1, 0]",Buena Y bien ay que usarla para ver su resistencia,positive
10023,8568,RECOMEND BUEN ATENCION BUEN BUEN ACORD PRECI RECOMEND,"[1, 0]","Recomendables ,buena atencion y buen producto Buenas toallas ,acorde al precio ,recomendables",positive
10024,9708,BUEN BUEN CALID LARG LA COMPU,"[1, 0]","muy bueno muy buena calidad, bastante largo, mas que ek que venia con la compu.",positive
10025,3994,EEXCELENT COMOD EXCELENT CALID LIND ERAN COMOD,"[1, 0]",Eexcelentes y cómodas Excelente calidad muy lindas eran para mi esposa muy cómodas,positive
10026,11632,EXELENT EXCELENT BUEN CALID,"[1, 0]",Exelente Excelente producto..muy buena calidad,positive
10027,10858,BUEN PERP NO,"[0, 1]","mala compra El producto es bueno, perp no es lo q pedi",negative
10028,18433,BUEN RECOMEND BUEN MEJOR,"[1, 0]",Muy buen producto altamente recomendable Miy buen producti mejor de l esperaro,positive
10029,7912,EXCELENT EXCELENT RECOM,"[1, 0]",Excelente Excelente producto lo recomiendo.,positive
